regex,matcher,regex_length,regex_complexity,input_file,input_file_size (bytes),execution_time (ms),file_type
_[[:alnum:]],-G,12,5.2,15.txt,2064090,7.016499837239583,text
_[[:alnum:]],-G,12,5.2,12.txt,16512720,21.831274032592773,text
_[[:alnum:]],-G,12,5.2,59.txt,12572,4.068056742350261,text
_[[:alnum:]],-G,12,5.2,33.txt,498840,5.393107732137044,text
_[[:alnum:]],-G,12,5.2,30.txt,3990720,9.810845057169596,text
_[[:alnum:]],-G,12,5.2,18.txt,13598640,14.908631642659506,text
_[[:alnum:]],-G,12,5.2,20.txt,3399660,7.344643274943034,text
_[[:alnum:]],-G,12,5.2,38.txt,709080,5.6171417236328125,text
_[[:alnum:]],-G,12,5.2,25.txt,3492180,7.9041322072347,text
_[[:alnum:]],-G,12,5.2,3.txt,6045810,8.178154627482096,text
_[[:alnum:]],-G,12,5.2,0.txt,48366480,29.04168764750163,text
_[[:alnum:]],-G,12,5.2,41.txt,23636,4.595756530761719,text
_[[:alnum:]],-G,12,5.2,9.txt,3066030,6.946961085001628,text
_[[:alnum:]],-G,12,5.2,53.txt,14885,4.547278086344401,text
_[[:alnum:]],-G,12,5.2,50.txt,446550,5.893707275390625,text
_[[:alnum:]],-G,12,5.2,11.txt,204402,4.738251368204753,text
_[[:alnum:]],-G,12,5.2,19.txt,6799320,9.879589080810547,text
_[[:alnum:]],-G,12,5.2,21.txt,1699830,6.009101867675781,text
_[[:alnum:]],-G,12,5.2,51.txt,223275,4.897514979044597,text
_[[:alnum:]],-G,12,5.2,35.txt,33256,4.570960998535156,text
_[[:alnum:]],-G,12,5.2,17.txt,137606,4.664421081542969,text
_[[:alnum:]],-G,12,5.2,49.txt,893100,7.029930750528972,text
_[[:alnum:]],-G,12,5.2,24.txt,6984360,11.47611935933431,text
_[[:alnum:]],-G,12,5.2,23.txt,113322,4.738569259643555,text
_[[:alnum:]],-G,12,5.2,14.txt,4128180,9.840726852416992,text
_[[:alnum:]],-G,12,5.2,31.txt,1995360,7.108847300211589,text
_[[:alnum:]],-G,12,5.2,57.txt,188580,5.087216695149739,text
_[[:alnum:]],-G,12,5.2,7.txt,12264120,13.955831527709961,text
_[[:alnum:]],-G,12,5.2,52.txt,74425,5.01553217569987,text
_[[:alnum:]],-G,12,5.2,40.txt,118180,4.882256189982097,text
_[[:alnum:]],-G,12,5.2,4.txt,2015270,5.535682042439778,text
_[[:alnum:]],-G,12,5.2,8.txt,6132060,9.33059056599935,text
_[[:alnum:]],-G,12,5.2,56.txt,377160,5.530118942260742,text
_[[:alnum:]],-G,12,5.2,39.txt,354540,5.086342493693034,text
_[[:alnum:]],-G,12,5.2,6.txt,24528240,20.785172780354817,text
_[[:alnum:]],-G,12,5.2,44.txt,543270,4.823764165242513,text
_[[:alnum:]],-G,12,5.2,29.txt,58203,4.598061243693034,text
_[[:alnum:]],-G,12,5.2,37.txt,1418160,6.998221079508464,text
_[[:alnum:]],-G,12,5.2,16.txt,688030,5.360126495361328,text
_[[:alnum:]],-G,12,5.2,13.txt,8256360,15.132665634155273,text
_[[:alnum:]],-G,12,5.2,28.txt,291015,4.880984624226888,text
_[[:alnum:]],-G,12,5.2,54.txt,1508640,8.343378702799479,text
_[[:alnum:]],-G,12,5.2,43.txt,1086540,6.227970123291016,text
_[[:alnum:]],-G,12,5.2,2.txt,12091620,11.199315388997396,text
_[[:alnum:]],-G,12,5.2,36.txt,2836320,8.884350458780924,text
_[[:alnum:]],-G,12,5.2,26.txt,1746090,6.406863530476888,text
_[[:alnum:]],-G,12,5.2,5.txt,403054,4.850864410400391,text
_[[:alnum:]],-G,12,5.2,34.txt,166280,4.807790120442708,text
_[[:alnum:]],-G,12,5.2,1.txt,24183240,16.620715459187824,text
_[[:alnum:]],-P,12,5.2,27.txt,873045,8.73422622680664,text
_[[:alnum:]],-P,12,5.2,45.txt,271635,6.533702214558919,text
_[[:alnum:]],-P,12,5.2,22.txt,566610,6.8149566650390625,text
_[[:alnum:]],-P,12,5.2,48.txt,1786200,17.638127009073894,text
_[[:alnum:]],-P,12,5.2,58.txt,62860,5.204041798909505,text
_[[:alnum:]],-P,12,5.2,42.txt,2173080,18.04955800374349,text
_[[:alnum:]],-P,12,5.2,55.txt,754320,11.678298314412435,text
_[[:alnum:]],-P,12,5.2,46.txt,90545,5.2496592203776045,text
_[[:alnum:]],-P,12,5.2,10.txt,1022010,8.112271626790365,text
_[[:alnum:]],-P,12,5.2,47.txt,18109,4.848718643188477,text
_[[:alnum:]],-P,12,5.2,32.txt,997680,9.799480438232422,text
_[[:alnum:]],-P,12,5.2,15.txt,2064090,12.342611948649088,text
_[[:alnum:]],-P,12,5.2,12.txt,16512720,40.90301195780436,text
_[[:alnum:]],-P,12,5.2,59.txt,12572,4.663785298665364,text
_[[:alnum:]],-P,12,5.2,33.txt,498840,7.018804550170898,text
_[[:alnum:]],-P,12,5.2,30.txt,3990720,18.51352055867513,text
_[[:alnum:]],-P,12,5.2,18.txt,13598640,34.235080083211265,text
_[[:alnum:]],-P,12,5.2,20.txt,3399660,15.810330708821615,text
_[[:alnum:]],-P,12,5.2,38.txt,709080,8.981625239054361,text
_[[:alnum:]],-P,12,5.2,25.txt,3492180,18.730560938517254,text
_[[:alnum:]],-P,12,5.2,3.txt,6045810,20.153522491455078,text
_[[:alnum:]],-P,12,5.2,0.txt,48366480,66.42937660217285,text
_[[:alnum:]],-P,12,5.2,41.txt,23636,4.4511159261067705,text
_[[:alnum:]],-P,12,5.2,9.txt,3066030,14.5872433980306,text
_[[:alnum:]],-P,12,5.2,53.txt,14885,4.541794459025065,text
_[[:alnum:]],-P,12,5.2,50.txt,446550,8.284886678059896,text
_[[:alnum:]],-P,12,5.2,11.txt,204402,5.368709564208984,text
_[[:alnum:]],-P,12,5.2,19.txt,6799320,23.989121119181316,text
_[[:alnum:]],-P,12,5.2,21.txt,1699830,10.710875193277994,text
_[[:alnum:]],-P,12,5.2,51.txt,223275,6.386041641235352,text
_[[:alnum:]],-P,12,5.2,35.txt,33256,4.773139953613281,text
_[[:alnum:]],-P,12,5.2,17.txt,137606,5.1631927490234375,text
_[[:alnum:]],-P,12,5.2,49.txt,893100,11.811335881551107,text
_[[:alnum:]],-P,12,5.2,24.txt,6984360,27.278423309326172,text
_[[:alnum:]],-P,12,5.2,23.txt,113322,5.031983057657878,text
_[[:alnum:]],-P,12,5.2,14.txt,4128180,17.76583989461263,text
_[[:alnum:]],-P,12,5.2,31.txt,1995360,14.558553695678711,text
_[[:alnum:]],-P,12,5.2,57.txt,188580,6.261348724365234,text
_[[:alnum:]],-P,12,5.2,7.txt,12264120,34.8664919535319,text
_[[:alnum:]],-P,12,5.2,52.txt,74425,5.259990692138672,text
_[[:alnum:]],-P,12,5.2,40.txt,118180,5.542914072672526,text
_[[:alnum:]],-P,12,5.2,4.txt,2015270,10.50257682800293,text
_[[:alnum:]],-P,12,5.2,8.txt,6132060,22.040128707885742,text
_[[:alnum:]],-P,12,5.2,56.txt,377160,8.397976557413736,text
_[[:alnum:]],-P,12,5.2,39.txt,354540,6.6958268483479815,text
_[[:alnum:]],-P,12,5.2,6.txt,24528240,48.36932818094889,text
_[[:alnum:]],-P,12,5.2,44.txt,543270,8.507331212361654,text
_[[:alnum:]],-P,12,5.2,29.txt,58203,4.844506581624349,text
_[[:alnum:]],-P,12,5.2,37.txt,1418160,12.943188349405924,text
_[[:alnum:]],-P,12,5.2,16.txt,688030,7.24029541015625,text
_[[:alnum:]],-P,12,5.2,13.txt,8256360,28.586387634277344,text
_[[:alnum:]],-P,12,5.2,28.txt,291015,5.748828252156575,text
_[[:alnum:]],-P,12,5.2,54.txt,1508640,17.175674438476562,text
_[[:alnum:]],-P,12,5.2,43.txt,1086540,12.414852778116861,text
_[[:alnum:]],-P,12,5.2,2.txt,12091620,29.094139734903973,text
_[[:alnum:]],-P,12,5.2,36.txt,2836320,19.504467646280926,text
_[[:alnum:]],-P,12,5.2,26.txt,1746090,12.024005254109701,text
_[[:alnum:]],-P,12,5.2,5.txt,403054,5.86700439453125,text
_[[:alnum:]],-P,12,5.2,34.txt,166280,5.318880081176758,text
_[[:alnum:]],-P,12,5.2,1.txt,24183240,41.267951329549156,text
_[[:alnum:]],-x,12,5.2,27.txt,873045,4.813830057779948,text
_[[:alnum:]],-x,12,5.2,45.txt,271635,3.960212071736654,text
_[[:alnum:]],-x,12,5.2,22.txt,566610,3.377199172973633,text
_[[:alnum:]],-x,12,5.2,48.txt,1786200,5.368232727050781,text
_[[:alnum:]],-x,12,5.2,58.txt,62860,4.282712936401367,text
_[[:alnum:]],-x,12,5.2,42.txt,2173080,5.3662459055582685,text
_[[:alnum:]],-x,12,5.2,55.txt,754320,3.726482391357422,text
_[[:alnum:]],-x,12,5.2,46.txt,90545,2.8133392333984375,text
_[[:alnum:]],-x,12,5.2,10.txt,1022010,2.895832061767578,text
_[[:alnum:]],-x,12,5.2,47.txt,18109,2.617518107096354,text
_[[:alnum:]],-x,12,5.2,32.txt,997680,2.7321974436442056,text
_[[:alnum:]],-x,12,5.2,15.txt,2064090,2.6786327362060547,text
_[[:alnum:]],-x,12,5.2,12.txt,16512720,5.8727264404296875,text
_[[:alnum:]],-x,12,5.2,59.txt,12572,1.7792383829752605,text
_[[:alnum:]],-x,12,5.2,33.txt,498840,1.8398761749267578,text
_[[:alnum:]],-x,12,5.2,30.txt,3990720,2.510706583658854,text
_[[:alnum:]],-x,12,5.2,18.txt,13598640,4.12297248840332,text
_[[:alnum:]],-x,12,5.2,20.txt,3399660,2.362966537475586,text
_[[:alnum:]],-x,12,5.2,38.txt,709080,4.441420237223308,text
_[[:alnum:]],-x,12,5.2,25.txt,3492180,5.892515182495117,text
_[[:alnum:]],-x,12,5.2,3.txt,6045810,4.850069681803386,text
_[[:alnum:]],-x,12,5.2,0.txt,48366480,11.62282625834147,text
_[[:alnum:]],-x,12,5.2,41.txt,23636,1.8346309661865234,text
_[[:alnum:]],-x,12,5.2,9.txt,3066030,2.220710118611654,text
_[[:alnum:]],-x,12,5.2,53.txt,14885,3.59956423441569,text
_[[:alnum:]],-x,12,5.2,50.txt,446550,4.8414866129557295,text
_[[:alnum:]],-x,12,5.2,11.txt,204402,3.631114959716797,text
_[[:alnum:]],-x,12,5.2,19.txt,6799320,4.741350809733073,text
_[[:alnum:]],-x,12,5.2,21.txt,1699830,2.86865234375,text
_[[:alnum:]],-x,12,5.2,51.txt,223275,3.975470860799154,text
_[[:alnum:]],-x,12,5.2,35.txt,33256,4.351615905761719,text
_[[:alnum:]],-x,12,5.2,17.txt,137606,4.018147786458333,text
_[[:alnum:]],-x,12,5.2,49.txt,893100,4.974762598673503,text
_[[:alnum:]],-x,12,5.2,24.txt,6984360,7.453123728434245,text
_[[:alnum:]],-x,12,5.2,23.txt,113322,4.764954249064128,text
_[[:alnum:]],-x,12,5.2,14.txt,4128180,5.406618118286133,text
_[[:alnum:]],-x,12,5.2,31.txt,1995360,3.6373138427734375,text
_[[:alnum:]],-x,12,5.2,57.txt,188580,2.940654754638672,text
_[[:alnum:]],-x,12,5.2,7.txt,12264120,5.104859670003255,text
_[[:alnum:]],-x,12,5.2,52.txt,74425,4.129886627197266,text
_[[:alnum:]],-x,12,5.2,40.txt,118180,4.4371287027994795,text
_[[:alnum:]],-x,12,5.2,4.txt,2015270,5.070288976033528,text
_[[:alnum:]],-x,12,5.2,8.txt,6132060,6.955464680989583,text
_[[:alnum:]],-x,12,5.2,56.txt,377160,4.646857579549153,text
_[[:alnum:]],-x,12,5.2,39.txt,354540,4.100958506266276,text
_[[:alnum:]],-x,12,5.2,6.txt,24528240,9.192864100138346,text
_[[:alnum:]],-x,12,5.2,44.txt,543270,2.105712890625,text
_[[:alnum:]],-x,12,5.2,29.txt,58203,1.7841657002766926,text
_[[:alnum:]],-x,12,5.2,37.txt,1418160,2.070744832356771,text
_[[:alnum:]],-x,12,5.2,16.txt,688030,1.894076665242513,text
_[[:alnum:]],-x,12,5.2,13.txt,8256360,7.909536361694336,text
_[[:alnum:]],-x,12,5.2,28.txt,291015,3.160238265991211,text
_[[:alnum:]],-x,12,5.2,54.txt,1508640,3.20283571879069,text
_[[:alnum:]],-x,12,5.2,43.txt,1086540,2.7675628662109375,text
_[[:alnum:]],-x,12,5.2,2.txt,12091620,4.2591094970703125,text
_[[:alnum:]],-x,12,5.2,36.txt,2836320,2.5118192036946616,text
_[[:alnum:]],-x,12,5.2,26.txt,1746090,2.121607462565104,text
_[[:alnum:]],-x,12,5.2,5.txt,403054,1.8445650736490886,text
_[[:alnum:]],-x,12,5.2,34.txt,166280,4.563490549723308,text
_[[:alnum:]],-x,12,5.2,1.txt,24183240,10.185956954956055,text
\b[yn]\b,-E,8,4.8,27.txt,873045,25.973399480183918,text
\b[yn]\b,-E,8,4.8,45.txt,271635,16.78633689880371,text
\b[yn]\b,-E,8,4.8,22.txt,566610,25.609652201334637,text
\b[yn]\b,-E,8,4.8,48.txt,1786200,44.67638333638509,text
\b[yn]\b,-E,8,4.8,58.txt,62860,6.672779719034831,text
\b[yn]\b,-E,8,4.8,42.txt,2173080,52.01244354248047,text
\b[yn]\b,-E,8,4.8,55.txt,754320,24.807214736938477,text
\b[yn]\b,-E,8,4.8,46.txt,90545,9.241342544555664,text
\b[yn]\b,-E,8,4.8,10.txt,1022010,28.7625789642334,text
\b[yn]\b,-E,8,4.8,47.txt,18109,5.332469940185547,text
\b[yn]\b,-E,8,4.8,32.txt,997680,35.08901596069336,text
\b[yn]\b,-E,8,4.8,15.txt,2064090,49.43148295084635,text
\b[yn]\b,-E,8,4.8,12.txt,16512720,247.1311887105306,text
\b[yn]\b,-E,8,4.8,59.txt,12572,4.875342051188151,text
\b[yn]\b,-E,8,4.8,33.txt,498840,21.997690200805664,text
\b[yn]\b,-E,8,4.8,30.txt,3990720,78.52609952290852,text
\b[yn]\b,-E,8,4.8,18.txt,13598640,216.73758824666342,text
\b[yn]\b,-E,8,4.8,20.txt,3399660,69.35469309488933,text
\b[yn]\b,-E,8,4.8,38.txt,709080,28.909047444661457,text
\b[yn]\b,-E,8,4.8,25.txt,3492180,70.22571563720703,text
\b[yn]\b,-E,8,4.8,3.txt,6045810,114.81245358784993,text
\b[yn]\b,-E,8,4.8,0.txt,48366480,772.8133201599121,text
\b[yn]\b,-E,8,4.8,41.txt,23636,5.927721659342448,text
\b[yn]\b,-E,8,4.8,9.txt,3066030,53.473472595214844,text
\b[yn]\b,-E,8,4.8,53.txt,14885,4.082043965657552,text
\b[yn]\b,-E,8,4.8,50.txt,446550,22.301435470581055,text
\b[yn]\b,-E,8,4.8,11.txt,204402,12.134234110514322,text
\b[yn]\b,-E,8,4.8,19.txt,6799320,121.12561861673991,text
\b[yn]\b,-E,8,4.8,21.txt,1699830,45.60112953186035,text
\b[yn]\b,-E,8,4.8,51.txt,223275,15.244086583455404,text
\b[yn]\b,-E,8,4.8,35.txt,33256,6.164789199829102,text
\b[yn]\b,-E,8,4.8,17.txt,137606,10.977427164713541,text
\b[yn]\b,-E,8,4.8,49.txt,893100,32.410780588785805,text
\b[yn]\b,-E,8,4.8,24.txt,6984360,118.35360527038574,text
\b[yn]\b,-E,8,4.8,23.txt,113322,10.346492131551107,text
\b[yn]\b,-E,8,4.8,14.txt,4128180,78.41555277506511,text
\b[yn]\b,-E,8,4.8,31.txt,1995360,49.444993336995445,text
\b[yn]\b,-E,8,4.8,57.txt,188580,10.814030965169271,text
\b[yn]\b,-E,8,4.8,7.txt,12264120,149.37162399291992,text
\b[yn]\b,-E,8,4.8,52.txt,74425,8.019367853800455,text
\b[yn]\b,-E,8,4.8,40.txt,118180,9.967962900797525,text
\b[yn]\b,-E,8,4.8,4.txt,2015270,52.584568659464516,text
\b[yn]\b,-E,8,4.8,8.txt,6132060,85.04827817281087,text
\b[yn]\b,-E,8,4.8,56.txt,377160,16.717274983723957,text
\b[yn]\b,-E,8,4.8,39.txt,354540,20.954052607218426,text
\b[yn]\b,-E,8,4.8,6.txt,24528240,280.730406443278,text
\b[yn]\b,-E,8,4.8,44.txt,543270,24.776776631673176,text
\b[yn]\b,-E,8,4.8,29.txt,58203,7.515271504720052,text
\b[yn]\b,-E,8,4.8,37.txt,1418160,39.94290033976237,text
\b[yn]\b,-E,8,4.8,16.txt,688030,27.60036786397298,text
\b[yn]\b,-E,8,4.8,13.txt,8256360,132.93703397115073,text
\b[yn]\b,-E,8,4.8,28.txt,291015,17.48498280843099,text
\b[yn]\b,-E,8,4.8,54.txt,1508640,35.19209225972494,text
\b[yn]\b,-E,8,4.8,43.txt,1086540,34.93690490722656,text
\b[yn]\b,-E,8,4.8,2.txt,12091620,208.1007957458496,text
\b[yn]\b,-E,8,4.8,36.txt,2836320,62.174479166666664,text
\b[yn]\b,-E,8,4.8,26.txt,1746090,45.535882314046226,text
\b[yn]\b,-E,8,4.8,5.txt,403054,20.73057492574056,text
\b[yn]\b,-E,8,4.8,34.txt,166280,12.288808822631836,text
\b[yn]\b,-E,8,4.8,1.txt,24183240,399.65248107910156,text
\b[yn]\b,-F,8,4.8,27.txt,873045,5.553881327311198,text
\b[yn]\b,-F,8,4.8,45.txt,271635,4.912217458089192,text
\b[yn]\b,-F,8,4.8,22.txt,566610,4.899819691975911,text
\b[yn]\b,-F,8,4.8,48.txt,1786200,4.9504439036051435,text
\b[yn]\b,-F,8,4.8,58.txt,62860,3.1145413716634116,text
\b[yn]\b,-F,8,4.8,42.txt,2173080,4.534006118774414,text
\b[yn]\b,-F,8,4.8,55.txt,754320,2.9845237731933594,text
\b[yn]\b,-F,8,4.8,46.txt,90545,2.256155014038086,text
\b[yn]\b,-F,8,4.8,10.txt,1022010,2.830028533935547,text
\b[yn]\b,-F,8,4.8,47.txt,18109,2.3130575815836587,text
\b[yn]\b,-F,8,4.8,32.txt,997680,5.817810694376628,text
\b[yn]\b,-F,8,4.8,15.txt,2064090,6.709655125935872,text
\b[yn]\b,-F,8,4.8,12.txt,16512720,13.088067372639975,text
\b[yn]\b,-F,8,4.8,59.txt,12572,2.1168390909830728,text
\b[yn]\b,-F,8,4.8,33.txt,498840,4.410982131958008,text
\b[yn]\b,-F,8,4.8,30.txt,3990720,6.212949752807617,text
\b[yn]\b,-F,8,4.8,18.txt,13598640,20.536422729492188,text
\b[yn]\b,-F,8,4.8,20.txt,3399660,4.218657811482747,text
\b[yn]\b,-F,8,4.8,38.txt,709080,2.606550852457682,text
\b[yn]\b,-F,8,4.8,25.txt,3492180,4.065354665120442,text
\b[yn]\b,-F,8,4.8,3.txt,6045810,5.658626556396484,text
\b[yn]\b,-F,8,4.8,0.txt,48366480,43.13182830810547,text
\b[yn]\b,-F,8,4.8,41.txt,23636,4.241704940795898,text
\b[yn]\b,-F,8,4.8,9.txt,3066030,7.087310155232747,text
\b[yn]\b,-F,8,4.8,53.txt,14885,3.1264623006184897,text
\b[yn]\b,-F,8,4.8,50.txt,446550,4.578749338785808,text
\b[yn]\b,-F,8,4.8,11.txt,204402,4.44332758585612,text
\b[yn]\b,-F,8,4.8,19.txt,6799320,12.388149897257486,text
\b[yn]\b,-F,8,4.8,21.txt,1699830,6.907939910888672,text
\b[yn]\b,-F,8,4.8,51.txt,223275,3.516515096028646,text
\b[yn]\b,-F,8,4.8,35.txt,33256,2.9001235961914062,text
\b[yn]\b,-F,8,4.8,17.txt,137606,4.9372514088948565,text
\b[yn]\b,-F,8,4.8,49.txt,893100,4.78514035542806,text
\b[yn]\b,-F,8,4.8,24.txt,6984360,9.114265441894531,text
\b[yn]\b,-F,8,4.8,23.txt,113322,4.337628682454427,text
\b[yn]\b,-F,8,4.8,14.txt,4128180,7.240851720174153,text
\b[yn]\b,-F,8,4.8,31.txt,1995360,3.793636957804362,text
\b[yn]\b,-F,8,4.8,57.txt,188580,5.013227462768555,text
\b[yn]\b,-F,8,4.8,7.txt,12264120,13.181606928507486,text
\b[yn]\b,-F,8,4.8,52.txt,74425,2.7038256327311196,text
\b[yn]\b,-F,8,4.8,40.txt,118180,4.4403076171875,text
\b[yn]\b,-F,8,4.8,4.txt,2015270,6.1117808024088545,text
\b[yn]\b,-F,8,4.8,8.txt,6132060,7.370313008626302,text
\b[yn]\b,-F,8,4.8,56.txt,377160,5.146185557047526,text
\b[yn]\b,-F,8,4.8,39.txt,354540,4.163106282552083,text
\b[yn]\b,-F,8,4.8,6.txt,24528240,30.291636784871418,text
\b[yn]\b,-F,8,4.8,44.txt,543270,4.194895426432292,text
\b[yn]\b,-F,8,4.8,29.txt,58203,3.0584335327148438,text
\b[yn]\b,-F,8,4.8,37.txt,1418160,6.800015767415364,text
\b[yn]\b,-F,8,4.8,16.txt,688030,4.39143180847168,text
\b[yn]\b,-F,8,4.8,13.txt,8256360,11.69260342915853,text
\b[yn]\b,-F,8,4.8,28.txt,291015,2.9556751251220703,text
\b[yn]\b,-F,8,4.8,54.txt,1508640,3.451108932495117,text
\b[yn]\b,-F,8,4.8,43.txt,1086540,3.314812978108724,text
\b[yn]\b,-F,8,4.8,2.txt,12091620,13.674179712931315,text
\b[yn]\b,-F,8,4.8,36.txt,2836320,6.616830825805664,text
\b[yn]\b,-F,8,4.8,26.txt,1746090,6.018718083699544,text
\b[yn]\b,-F,8,4.8,5.txt,403054,4.786173502604167,text
\b[yn]\b,-F,8,4.8,34.txt,166280,3.8219292958577475,text
\b[yn]\b,-F,8,4.8,1.txt,24183240,28.119723002115887,text
\b[yn]\b,-G,8,4.8,27.txt,873045,26.0466734568278,text
\b[yn]\b,-G,8,4.8,45.txt,271635,16.87447230021159,text
\b[yn]\b,-G,8,4.8,22.txt,566610,26.291370391845703,text
\b[yn]\b,-G,8,4.8,48.txt,1786200,45.62584559122721,text
\b[yn]\b,-G,8,4.8,58.txt,62860,6.832043329874675,text
\b[yn]\b,-G,8,4.8,42.txt,2173080,51.033973693847656,text
\b[yn]\b,-G,8,4.8,55.txt,754320,23.990631103515625,text
\b[yn]\b,-G,8,4.8,46.txt,90545,8.987108866373697,text
\b[yn]\b,-G,8,4.8,10.txt,1022010,30.503193537394207,text
\b[yn]\b,-G,8,4.8,47.txt,18109,5.620241165161133,text
\b[yn]\b,-G,8,4.8,32.txt,997680,34.92593765258789,text
\b[yn]\b,-G,8,4.8,15.txt,2064090,48.97904396057129,text
\b[yn]\b,-G,8,4.8,12.txt,16512720,250.41659673055014,text
\b[yn]\b,-G,8,4.8,59.txt,12572,4.960060119628906,text
\b[yn]\b,-G,8,4.8,33.txt,498840,21.051327387491863,text
\b[yn]\b,-G,8,4.8,30.txt,3990720,83.38212966918945,text
\b[yn]\b,-G,8,4.8,18.txt,13598640,226.7461617787679,text
\b[yn]\b,-G,8,4.8,20.txt,3399660,71.09586397806804,text
\b[yn]\b,-G,8,4.8,38.txt,709080,27.783870697021484,text
\b[yn]\b,-G,8,4.8,25.txt,3492180,68.50981712341309,text
\b[yn]\b,-G,8,4.8,3.txt,6045810,116.38784408569336,text
\b[yn]\b,-G,8,4.8,0.txt,48366480,780.0315221150717,text
\b[yn]\b,-G,8,4.8,41.txt,23636,6.098270416259766,text
\b[yn]\b,-G,8,4.8,9.txt,3066030,52.85938580830892,text
\b[yn]\b,-G,8,4.8,53.txt,14885,5.303780237833659,text
\b[yn]\b,-G,8,4.8,50.txt,446550,20.91375986735026,text
\b[yn]\b,-G,8,4.8,11.txt,204402,11.888504028320312,text
\b[yn]\b,-G,8,4.8,19.txt,6799320,123.15980593363444,text
\b[yn]\b,-G,8,4.8,21.txt,1699830,49.18360710144043,text
\b[yn]\b,-G,8,4.8,51.txt,223275,11.393070220947266,text
\b[yn]\b,-G,8,4.8,35.txt,33256,6.1961015065511065,text
\b[yn]\b,-G,8,4.8,17.txt,137606,10.542869567871094,text
\b[yn]\b,-G,8,4.8,49.txt,893100,32.08470344543457,text
\b[yn]\b,-G,8,4.8,24.txt,6984360,123.90812238057454,text
\b[yn]\b,-G,8,4.8,23.txt,113322,10.374228159586588,text
\b[yn]\b,-G,8,4.8,14.txt,4128180,83.70264371236165,text
\b[yn]\b,-G,8,4.8,31.txt,1995360,49.56221580505371,text
\b[yn]\b,-G,8,4.8,57.txt,188580,10.912418365478516,text
\b[yn]\b,-G,8,4.8,7.txt,12264120,151.4857610066732,text
\b[yn]\b,-G,8,4.8,52.txt,74425,8.176008860270182,text
\b[yn]\b,-G,8,4.8,40.txt,118180,10.689417521158854,text
\b[yn]\b,-G,8,4.8,4.txt,2015270,51.46233240763346,text
\b[yn]\b,-G,8,4.8,8.txt,6132060,92.50736236572266,text
\b[yn]\b,-G,8,4.8,56.txt,377160,13.337850570678711,text
\b[yn]\b,-G,8,4.8,39.txt,354540,20.269473393758137,text
\b[yn]\b,-G,8,4.8,6.txt,24528240,290.8446788787842,text
\b[yn]\b,-G,8,4.8,44.txt,543270,24.202505747477215,text
\b[yn]\b,-G,8,4.8,29.txt,58203,7.613261540730794,text
\b[yn]\b,-G,8,4.8,37.txt,1418160,41.13197326660156,text
\b[yn]\b,-G,8,4.8,16.txt,688030,26.58692995707194,text
\b[yn]\b,-G,8,4.8,13.txt,8256360,135.33377647399902,text
\b[yn]\b,-G,8,4.8,28.txt,291015,17.809311548868816,text
\b[yn]\b,-G,8,4.8,54.txt,1508640,34.07677014668783,text
\b[yn]\b,-G,8,4.8,43.txt,1086540,34.85949834187826,text
\b[yn]\b,-G,8,4.8,2.txt,12091620,214.61725234985352,text
\b[yn]\b,-G,8,4.8,36.txt,2836320,63.28932444254557,text
\b[yn]\b,-G,8,4.8,26.txt,1746090,44.889211654663086,text
\b[yn]\b,-G,8,4.8,5.txt,403054,21.855274836222332,text
\b[yn]\b,-G,8,4.8,34.txt,166280,12.995402018229166,text
\b[yn]\b,-G,8,4.8,1.txt,24183240,400.70335070292157,text
\b[yn]\b,-P,8,4.8,27.txt,873045,11.496225992838541,text
\b[yn]\b,-P,8,4.8,45.txt,271635,7.613976796468099,text
\b[yn]\b,-P,8,4.8,22.txt,566610,8.920033772786459,text
\b[yn]\b,-P,8,4.8,48.txt,1786200,22.022326787312824,text
\b[yn]\b,-P,8,4.8,58.txt,62860,5.419254302978516,text
\b[yn]\b,-P,8,4.8,42.txt,2173080,23.60391616821289,text
\b[yn]\b,-P,8,4.8,55.txt,754320,13.26131820678711,text
\b[yn]\b,-P,8,4.8,46.txt,90545,5.85166613260905,text
\b[yn]\b,-P,8,4.8,10.txt,1022010,11.105060577392578,text
\b[yn]\b,-P,8,4.8,47.txt,18109,4.8910776774088545,text
\b[yn]\b,-P,8,4.8,32.txt,997680,13.520956039428711,text
\b[yn]\b,-P,8,4.8,15.txt,2064090,19.4397767384847,text
\b[yn]\b,-P,8,4.8,12.txt,16512720,61.05931599934896,text
\b[yn]\b,-P,8,4.8,59.txt,12572,3.490447998046875,text
\b[yn]\b,-P,8,4.8,33.txt,498840,8.18173090616862,text
\b[yn]\b,-P,8,4.8,30.txt,3990720,28.127749760945637,text
\b[yn]\b,-P,8,4.8,18.txt,13598640,51.65473620096842,text
\b[yn]\b,-P,8,4.8,20.txt,3399660,24.874051411946613,text
\b[yn]\b,-P,8,4.8,38.txt,709080,12.536446253458658,text
\b[yn]\b,-P,8,4.8,25.txt,3492180,26.50610605875651,text
\b[yn]\b,-P,8,4.8,3.txt,6045810,34.860849380493164,text
\b[yn]\b,-P,8,4.8,0.txt,48366480,137.4343236287435,text
\b[yn]\b,-P,8,4.8,41.txt,23636,4.67228889465332,text
\b[yn]\b,-P,8,4.8,9.txt,3066030,18.224636713663738,text
\b[yn]\b,-P,8,4.8,53.txt,14885,4.596471786499023,text
\b[yn]\b,-P,8,4.8,50.txt,446550,9.575128555297852,text
\b[yn]\b,-P,8,4.8,11.txt,204402,5.967060724894206,text
